resp_id,city,area,interviewer,int_date,gender,age,educ,employ,marital,hh_size,hh_income,migrant,yrs_nbhd,trust1,trust2,trust3,trust4,trust5,civic_meet,civic_vol,civic_petition,civic_contact,civic_protest,belong,life_sat,health,internet,sm_hours,discrim,vote,wt,q_challenge,q_connect
4004,4,1,INT13,2025-02-12,1,24,4,2,2,11,999999,1,7,4,4,3,3,3,0,0,0,0,0,4,8,4,1,1.5,0,0,0.841,streetlights,"The association should be run democratically, not by the same two families."
4005,4,1,INT11,2025-02-13,2,30,4,6,2,3,13000,0,13,4,4,3,3,3,0,0,1,0,0,3,7,4,0,0.0,0,0,0.488,"Biggest thing is there is still no piped water connection in our lane, only one common tap",Sports day or a small fair for the children would bring people out of their homes. A small library or reading room where young and old can meet.
4006,4,1,INT12,2025-02-13,1,66,4,7,2,4,32000,0,21,3,3,4,3,3,0,0,0,0,1,2,3,4,1,1.5,1,1,0.718,Most important is the borewell went dry last summer and the tanker people charge whatever they like.,If we celebrated festivals together as one area instead of separately.
4007,4,2,INT11,2025-02-14,3,43,6,1,2,4,97500,1,17,3,3,4,1,3,0,0,0,1,0,3,7,3,1,2.5,1,1,1.024,Bhara ekhon ato beshi je para chhere jete hocche. We depend on tankers for drinking water and they charge 700 rupees a trip.,"See, respect for all communities, the young people are being poisoned by social media."
4008,4,2,INT11,2025-02-14,1,31,5,1,2,5,30000,0,6,5,2,3,2,4,0,0,0,1,0,4,7,3,1,7.5,0,0,1.244,"Sanitation is very poor, the sweepers hardly come to our side",better services
4009,4,2,INT12,2025-02-14,1,71,4,3,4,6,33500,1,25,4,4,3,2,3,1,0,1,0,0,4,4,2,0,0.0,0,1,1.37,"According to me, sanitation is very poor, the sweepers hardly come to our side.","Honestly, if women were also invited to the meetings and made office bearers. Right now decisions are taken and we are just told to pay. On top of that, if the ward office actually responded to complaints I would feel this place is mine."
4010,4,1,INT12,2025-02-14,1,44,4,4,2,7,46000,1,15,1,1,5,1,2,0,0,0,0,0,3,8,3,0,0.0,0,0,0.912,There is distrust between the old residents and the new people who have come to rent.,"if we celebrated festivals together as one layout instead of separately. when i was a child the whole layout would sit together for the puja bhog. if women were also invited to the meetings and made office bearers. it is not difficult, someone just has to start"
4011,4,2,INT12,2025-02-14,2,62,5,7,2,5,35000,1,5,3,3,5,1,2,0,0,0,0,0,4,4,3,1,1.5,1,0,1.253,"Naukri nahi hai, ladke log bas ghoomte rehte hai.",A senior citizens' corner where old people can sit together in the morning.
4012,4,1,INT11,2025-02-15,1,27,2,3,2,5,23500,1,3,2,1,8,2,2,0,0,0,0,0,3,2,5,1,2.0,0,0,0.709,"For me, there is no community hall or common place where people can meet. The borewell went dry last summer and the tanker people charge whatever they like.","Area ka ek WhatsApp group ho, sab updated rahenge. Some kind of welcome for new families, somebody to show them around."
4013,4,1,INT12,2025-02-15,2,36,3,6,2,3,27500,1,11,5,5,3,3,2,0,0,0,0,0,2,5,3,1,1.0,1,0,0.602,"According to me, water supply is very irregular, sometimes we get it for only one hour in the morning. Women and children stand in the queue with buckets. Something should be done.",Jaat-paat chhod ke sabko barabar dekhna chahiye.
4014,4,1,INT12,2025-02-15,1,41,5,1,2,5,156000,0,7,3,3,4,3,3,1,0,1,0,0,2,7,4,1,2.0,0,1,1.061,Educated girls sit at home because there are no suitable jobs.,"Neighbours helping each other in emergencies, like it used to be. In my village everyone knows everyone, here I feel like a stranger. And a park or common place where people can sit and talk in the evening."
4015,4,2,INT13,2025-02-15,1,,3,1,1,5,23500,1,3,3,5,8,3,3,1,0,0,0,0,2,7,4,1,1.0,0,0,1.359,Graduates are doing delivery jobs because nothing else is available. My nephew has been preparing for government exams for 8 years. Every house has two cars now but the lanes are the same width as thirty years ago.,"Biggest thing is the association should be run democratically, not by the same two families. Apart from that, free classes to learn the local language would help migrants like me mix better."
4016,4,1,INT13,2025-02-16,2,40,2,1,2,5,25000,1,3,5,5,2,5,4,0,0,0,0,0,4,8,4,1,1.5,0,0,0.779,"Corruption in local services, the councillor only helps his own people. Before elections they come with folded hands, after that you never see them. Another thing is people are suspicious of tenants, they call them outsiders. Hope this survey helps.","Affordable housing near work so that families can settle in one place. Second thing, transparency in how ward funds are spent, maybe a notice board."
4017,4,1,INT11,2025-02-17,2,24,4,1,1,1,118500,0,5,4,2,4,2,2,1,1,0,0,0,3,5,3,1,3.0,0,0,0.777,"I think there are no community programmes any more, people just stay inside their flats. Another thing is every house has two cars now but the lanes are the same width as thirty years ago.","Honestly, more time. I leave at seven and come back at ten, there is no time to connect"
4018,4,1,INT12,2025-02-17,1,30,5,3,1,3,37500,1,1,2,2,8,8,2,1,1,0,0,0,3,6,5,1,2.0,1,1,1.115,"Stray dogs tear open the garbage bags and it spreads all over the lane. On top of that, getting enough clean water for the family is the main struggle.",If people were more welcoming to newcomers instead of asking which caste or state we are from.
4019,4,1,INT12,2025-02-17,2,28,3,1,1,4,12000,1,2,4,3,4,3,3,0,1,0,0,0,4,7,3,1,8.0,1,0,0.615,"Basically the deposit they ask is ten months of rent, which ordinary people cannot pay. Many families who lived here for decades have left for the outskirts. Plus the lane to the station is dark and lonely, I always call someone while walking. Something should be done.","Mainly neighbours helping each other in emergencies, like it used to be. In my village everyone knows everyone, here I feel like a stranger. That is what I feel."
4020,4,1,INT13,2025-02-17,1,22,4,5,1,7,94000,0,15,2,4,2,2,3,0,0,0,0,0,3,10,4,1,3.5,0,0,0.603,"Honestly, language is a barrier, the older families do not accept people who do not speak the local language. When something is stolen they immediately blame the tenants. Corruption in local services, the councillor only helps his own people.",If we planted trees together and looked after them as a group.
4021,4,2,INT13,2025-02-17,1,31,5,1,2,1,19000,0,2,4,5,3,3,4,0,0,0,0,0,3,5,2,1,1.0,0,0,0.765,monsoon flooding,"friendly neighbours, festivals together"
4022,4,2,INT13,2025-02-17,2,42,3,1,2,7,25500,0,30,4,5,8,5,5,0,0,0,1,0,3,5,3,0,0.0,0,0,1.343,no accountability,safer streets
4023,4,2,INT13,2025-02-17,2,,4,7,2,5,16000,1,3,3,3,8,4,4,1,0,0,0,0,4,7,2,0,0.0,0,1,1.027,"Mainly housing is too expensive, young couples cannot afford to live near their parents.",If we celebrated festivals together as one apartment complex instead of separately.
4024,4,1,INT11,2025-02-18,1,53,3,3,2,4,9000,1,4,1,1,4,2,1,0,0,0,0,0,4,2,2,0,0.0,0,0,1.048,"The dust from construction is everywhere, everyone has a cough. My mother uses an inhaler now. Construction noise goes on day and night.","Mainly honestly, more time. I leave at seven and come back at ten, there is no time to connect."
4025,4,2,INT13,2025-02-18,1,22,4,5,1,4,42500,0,12,2,2,4,1,4,1,0,0,0,0,2,5,4,1,2.5,0,0,1.16,"Shor bahut hai, raat ko bhi DJ bajta hai","According to me, basic services working properly, water, roads and lights, then people have time for each other. Also if we celebrated festivals together as one layout instead of separately."
4026,4,2,INT11,2025-02-19,1,,3,1,2,4,34000,1,8,5,4,2,2,4,0,0,0,0,0,4,4,3,0,0.0,1,0,0.734,actually getting enough clean water for the family is the main struggle. we have complained to the municipality many times but nothing changes. another thing is the park we have is locked most of the time and full of weeds,"People should not make fun of our accent or our food. I am trying to learn, I can say a few words now. Along with that, owning a house, even a small one. As a tenant you always feel temporary. We have shifted so many times that my children stopped making friends. That is what I feel."
4027,4,2,INT11,2025-02-19,2,62,3,6,2,4,16000,0,24,3,4,3,8,3,1,0,0,1,0,3,4,2,1,3.0,0,1,0.806,"see, there is distrust between the old residents and the new people who have come to rent",if people greeted each other and stopped judging tenants
4028,4,1,INT12,2025-02-19,2,30,5,6,1,3,104000,1,11,2,2,5,2,1,0,0,1,0,0,3,7,5,1,2.0,0,0,0.868,don't know,"Honestly, working together on something practical like cleaning the drain would build trust. Once we cleaned the pond together and people still talk about that day."
4029,4,1,INT13,2025-02-19,2,39,5,1,2,3,26000,1,19,2,2,4,4,1,0,0,1,0,0,3,4,2,1,1.0,1,1,1.013,"See, most of the streetlights do not work, the lane is completely dark at night. People use their phone torch to walk home. Apart from that, men drink openly near the empty plot and women avoid that road.",If women were also invited to the meetings and made office bearers.
4030,4,1,INT13,2025-02-19,1,19,5,3,2,6,42500,1,1,1,2,5,2,1,0,0,0,1,0,2,4,3,1,2.0,0,0,0.793,"The locals and the migrants do not talk, there is always some tension. Plus autos and buses stop anywhere and the whole junction gets blocked.","community hall, knowing neighbours"
4031,4,1,INT11,2025-02-20,1,39,6,1,2,1,999999,1,9,5,3,2,5,4,1,0,0,0,0,2,9,4,1,1.5,0,1,0.932,"Water supply is very irregular, sometimes we get it for only one hour in the morning. My mother spends half her morning just arranging water. And housing is too expensive, young couples cannot afford to live near their parents. Many families who lived here for decades have left for the outskirts. Please do something about it.","basically celebrating each other's festivals, eid, diwali, christmas, pongal, all of them"
4032,4,1,INT11,2025-02-20,1,22,5,5,2,1,999999,1,5,1,1,5,2,2,1,0,0,0,0,2,8,4,1,2.0,1,1,0.882,"Honestly, stray dogs tear open the garbage bags and it spreads all over the lane.","safe ho toh evening mein bhi bahar jaa sakte hai. respect for all communities, the young people are being poisoned by social media"
4033,4,1,INT12,2025-02-20,1,,5,1,2,3,99500,0,25,4,3,2,1,4,1,1,1,0,0,4,5,3,1,2.0,0,0,1.035,Old people have nowhere to walk in the evening. When I was young we played cricket in the field that is now a mall.,Working together on something practical like cleaning the drain would build trust.
4034,4,2,INT12,2025-02-20,2,37,3,4,2,7,19500,1,15,4,5,3,5,2,0,0,0,0,0,3,5,3,0,0.0,0,0,1.017,don't know,If the BBMP actually responded to complaints I would feel this place is mine. An app or group where we can report problems together and follow up.
4035,4,2,INT12,2025-02-20,2,47,4,6,2,7,6500,1,13,3,3,4,2,2,0,1,0,1,1,4,6,4,0,0.0,0,1,1.403,"Road repair money is eaten up, the same road is dug up every year.","Frankly speaking, people should not make fun of our accent or our food."
4036,4,2,INT12,2025-02-21,2,78,3,6,2,7,45000,0,46,3,3,3,1,4,0,0,0,0,0,4,7,2,0,0.0,0,1,0.996,"There are no community programmes any more, people just stay inside their flats. Educated girls sit at home because there are no suitable jobs.",working municipality
4037,4,2,INT12,2025-02-21,2,57,4,6,2,6,15000,0,37,2,3,3,4,2,1,0,0,1,0,3,8,3,0,0.0,1,1,0.928,boys sit near the paan shop at night and pass comments on girls,"honestly, celebrating each other's festivals, eid, diwali, christmas, pongal, all of them"
4038,4,1,INT13,2025-02-21,2,55,3,1,2,3,12000,0,28,4,5,2,4,3,1,0,1,0,0,3,5,2,0,0.0,1,1,0.52,don't know,Parar pujoy sobai mile kaaj korle bhalo lage. Ek park ho jahan log baith ke baat kar sakein.
4039,4,2,INT13,2025-02-21,1,49,4,3,2,7,17000,0,38,4,4,2,1,4,1,0,0,0,0,4,7,3,1,3.5,0,1,0.89,"Paani ka bahut problem hai, tanker pe depend karna padta hai. Parking nie roj jhogra hoy.",community events on weekends when working people are free
4040,4,2,INT13,2025-02-21,1,29,5,1,1,2,87000,1,7,3,3,3,2,1,0,0,0,0,0,2,5,3,1,4.5,0,1,1.298,"Paani ka bahut problem hai, tanker pe depend karna padta hai.",An app or group where we can report problems together and follow up.
4041,4,2,INT11,2025-02-22,1,35,4,3,2,8,63000,0,27,5,4,3,3,4,0,1,1,0,0,2,6,3,1,1.5,1,0,0.762,smog,community hall
4042,4,1,INT12,2025-02-22,2,85,4,6,2,5,35500,0,65,4,3,3,5,5,1,1,0,0,0,4,8,3,0,0.0,0,1,0.633,"street light kharab hai, raat ko andhera rehta hai","Regular meetings where ordinary people can raise problems and actually be heard. Right now decisions are taken and we are just told to pay. Second thing, a laughter club or a bhajan group for older people. That is what I feel."
4043,4,2,INT12,2025-02-23,1,57,4,1,4,6,58500,0,36,5,3,2,3,4,1,1,0,1,0,4,6,3,0,0.0,1,1,1.021,"Frankly speaking, we depend on tankers for drinking water and they charge 900 rupees a trip. People are suspicious of tenants, they call them outsiders.",NA
4044,4,1,INT11,2025-02-24,2,,5,6,2,2,35000,1,18,4,8,5,3,3,0,1,1,0,0,4,4,3,1,4.5,0,0,0.607,rents are going up every year and the landlord asks for 500 rupees more each time. our landlord gave us one month notice to vacate. and men drink openly near the empty plot and women avoid that road. my husband has to come to the bus stop to pick me up,"To be honest, better streetlights and some police presence, then women can also take part."
4045,4,1,INT11,2025-02-24,1,30,3,6,2,3,56500,1,9,3,3,3,3,3,1,1,0,0,0,3,6,4,1,0.5,0,0,0.911,"actually language is a barrier, the older families do not accept people who do not speak the local language",Residents meetings
4046,4,1,INT12,2025-02-24,2,32,6,3,2,7,87500,0,15,3,4,3,3,1,1,0,0,0,1,3,,4,1,1.0,0,1,0.952,don't know,"a small library or reading room where young and old can meet. the tea stall is the only place where people chat now. on top of that, classes for tailoring or computers for women, we would get to know each other. most women here only meet at the water tap"
4047,4,1,INT12,2025-02-24,2,33,6,1,2,2,39500,1,9,2,2,5,1,1,0,0,0,0,0,2,5,2,1,1.5,0,1,0.78,Autos and buses stop anywhere and the whole junction gets blocked.,"Celebrating each other's festivals, Eid, Diwali, Christmas, Pongal, all of them. When I was a child the whole layout would sit together for the puja bhog."
4048,4,2,INT13,2025-02-24,2,40,2,4,2,6,20000,0,17,5,5,2,4,4,1,0,0,1,1,3,8,4,1,2.0,0,0,1.421,no regular water,A community hall that anybody can use for functions without paying a lot.
4049,4,1,INT13,2025-02-24,1,27,3,2,2,8,126500,1,1,2,2,4,4,3,0,0,0,1,0,2,7,4,1,1.5,0,0,0.447,Autos and buses stop anywhere and the whole junction gets blocked. My son missed his exam once because the bus was stuck for an hour. It is the same story every year.,"Frankly speaking, a small library or reading room where young and old can meet. Another thing is basic services working properly, water, roads and lights, then people have time for each other."
4050,4,1,INT13,2025-02-25,2,63,3,7,2,5,22000,0,19,5,4,2,4,2,0,0,0,1,0,4,7,2,1,2.0,0,1,0.737,nothing much,Actually more cultural programmes where families can come together. During the pandemic we cooked for each other and it felt like one family. Then it would feel like home.
4051,4,2,INT13,2025-02-25,2,29,5,6,2,6,44000,1,3,2,2,4,1,2,0,0,0,0,0,1,6,4,1,3.5,1,1,0.911,no street lights,Regular meetings where ordinary people can raise problems and actually be heard. A community hall that anybody can use for functions without paying a lot.
4052,4,2,INT11,2025-02-26,1,46,5,1,2,6,27000,1,15,4,5,1,2,4,0,0,0,0,0,4,10,5,1,1.0,0,1,1.227,getting enough clean water for the family is the main struggle,Biggest thing is an app or group where we can report problems together and follow up.
4053,4,2,INT11,2025-02-26,2,27,5,1,2,5,58500,0,4,2,3,4,1,3,0,0,0,0,0,3,5,5,1,2.0,0,1,1.02,Most important is water pressure is so low that the upper floors get nothing at all. My mother spends half her morning just arranging water.,"Frankly speaking, a proper playground, the children will play together and the parents will also meet"
4054,4,2,INT12,2025-02-26,1,34,5,1,2,8,52000,0,21,5,4,4,5,5,1,0,0,0,0,4,7,3,1,3.0,0,0,1.083,"According to me, lights are there on the main road but not in the inner lanes.","Most important is owning a house, even a small one. As a tenant you always feel temporary. We have shifted so many times that my children stopped making friends."
